startup_name,legal_name,website,district,city,latitude,longitude,sector,sub_sector,industry,business_model,startup_stage,founded_year,founders,funding_status,total_funding,latest_round,latest_amount,investors,startupTN_registered,dpiit_recognized,incubators,status,verification_level,confidence_score,sources
Nagapattinam AquaTech,Coastal Marine Aquaculture Innovations Private Limited,https://nagapaquatech.in,Nagapattinam,"Nagapattinam Port, Nagapattinam",10.7672,79.8449,Agritech,Shrimp Aquaculture IoT & Automation,Agriculture,B2B,Seed,2021,R. Meenakshi Sundaram (Founder & Aqua Biologist),Funded,₹40 Lakhs,TNJFU Grant,₹15 Lakhs,TNJFU Fisheries Business Incubator; StartupTN Blue Economy Fund,true,true,Tamil Nadu Dr. J. Jayalalithaa Fisheries University Incubation (TNJFU-ABI),active,3,93,TNJFU Incubator Portfolio (https://tnjfu.ac.in); StartupTN Blue Economy Directory (https://startuptn.in)
Mayiladuthurai AgroRobotics,Cauvery Delta Paddy Automation LLP,https://mayilaquarobotics.in,Mayiladuthurai,Sirkazhi / Mayiladuthurai,11.1075,79.6524,Agritech,Paddy Farm Machinery Automation,Automotive & Clean Mobility,B2B,Seed,2022,K. Sridhar (Co-Founder & Lead Fabricator),Funded,₹30 Lakhs,StartupTN Seed Grant,₹10 Lakhs,StartupTN Regional Hub; Farmer Producer Organization Angel Fund,true,true,StartupTN Regional Hub,active,3,93,StartupTN Grant Winners Registry (https://startuptn.in); Official Website (https://mayilaquarobotics.in)
Tiruvarur BioFertilizers,Delta Green BioInputs Private Limited,https://tiruvarurbio.in,Tiruvarur,"CUTN Campus, Neelakudi, Tiruvarur",10.7725,79.6365,Agritech,Microbial Bio-Fertilizers & Soil Health,Enterprise Tech,B2B,Seed,2021,Dr. S. Kumaravel (Director & Bio-chemist),Funded,₹35 Lakhs,Seed,₹20 Lakhs,Central University of Tamil Nadu (CUTN) Innovation Cell; StartupTN,true,true,CUTN Innovation Center,active,3,88,CUTN Research & Innovation Portal (https://cutn.ac.in); Official Website (https://tiruvarurbio.in)
Pudukkottai StoneCraft Robotics,Pudukkottai CNC Precision Masonry Private Limited,https://pudukkottaicnc.in,Pudukkottai,"Viralimalai Industrial Zone, Pudukkottai",10.3797,78.8208,Manufacturing,Robotic Stone Machining & 3D Carving,Industrial Automation,B2B,Seed,2021,A. Muthiah (Managing Partner),Funded,₹50 Lakhs,Seed,₹35 Lakhs,EDII-TN Innovation Voucher Program; Nativelead Angels,true,true,EDII-TN,active,3,93,EDII-TN IVP Beneficiary List (https://editn.in); Official Portal (https://pudukkottaicnc.in)
Perambalur CottonTech,Perambalur Sustainable Fiber Labs Private Limited,https://perambalurcotton.in,Perambalur,"Padalur Industrial Park, Perambalur",11.2342,78.882,Manufacturing,Organic Cotton Bio-Processing,Industrial Automation,B2B,Seed,2022,V. Manickam (Founder & Textile Chemist),Funded,₹40 Lakhs,StartupTN Grant,₹15 Lakhs,StartupTN Textile Tech Fund; Regional Angel Group,true,true,StartupTN Regional Hub,active,3,93,StartupTN Innovation Directory (https://startuptn.in); Official Website (https://perambalurcotton.in)
Ariyalur GeoCement Tech,Ariyalur Green Geopolymer Cement Private Limited,https://ariyalurgeocement.in,Ariyalur,"Jayankondam Road, Ariyalur",11.1401,79.0786,ClimateTech,Low-Carbon Geopolymer Cement,Sustainability & CleanTech,B2B,Seed,2021,Dr. K. Chandrasekar (Chief Materials Scientist),Funded,₹70 Lakhs,Seed,₹45 Lakhs,StartupTN Green Tech Fund; Industrial Angel Investors,true,true,StartupTN Green Tech Hub,active,3,93,StartupTN Green Tech Registry (https://startuptn.in); Official Company Website (https://ariyalurgeocement.in)
Cuddalore Coastal BioChemicals,Cuddalore BioPolymers Private Limited,https://cuddalorebiopolymers.in,Cuddalore,Cuddalore SIPCOT / Chidambaram (Annamalai University),11.748,79.7714,BioTech,Chitosan Marine Biopolymers,Life Sciences,B2B,Seed,2021,Dr. P. Murugan (Founder & Marine Biochemist),Funded,₹60 Lakhs,BIRAC BIG Grant,₹50 Lakhs,BIRAC; Annamalai University Innovation Cell,true,true,Annamalai University TBI; StartupTN Blue Economy Hub,active,3,93,BIRAC Marine Innovation Grants (https://birac.nic.in); Official Website (https://cuddalorebiopolymers.in)
Viluppuram CashewTech,Tindivanam Food Processing Innovations Private Limited,https://viluppuramcashew.in,Viluppuram,"Tindivanam SIPCOT Mega Food Park, Viluppuram",11.9401,79.4861,FoodTech,Cashew Processing & CNSL Value Chain,Food & Nutrition,B2B,Seed,2021,S. Jayakumar (Founder & Operations Lead),Funded,₹40 Lakhs,Seed,₹25 Lakhs,EDII-TN Seed Support; Tindivanam Food Park Angels,true,true,EDII-TN,active,3,93,EDII-TN Food Park Directory (https://editn.in); Official Portal (https://viluppuramcashew.in)
Kallakurichi BioEnergy,Chinnasalem Biomass Pelletizing Private Limited,https://kallakurichibio.in,Kallakurichi,"Chinnasalem, Kallakurichi",11.7384,78.9639,ClimateTech,Biomass Pellets & Clean Fuel,Sustainability & CleanTech,B2B,Seed,2022,M. Selvakumar (Managing Director),Funded,₹50 Lakhs,StartupTN Green Grant,₹15 Lakhs,StartupTN Green Tech Fund; Local Agri Entrepreneurs,true,true,StartupTN Green Tech Hub,active,3,93,StartupTN Green Tech Policy Registry (https://startuptn.in); Official Website (https://kallakurichibio.in)
Dharmapuri FruitProcessing Labs,Palacode Agro Pulp Innovations Private Limited,https://dharmapurifruits.in,Dharmapuri,"Palacode Agro Cluster, Dharmapuri",12.1211,78.1582,FoodTech,Solar Thermal Aseptic Fruit Processing,Food & Nutrition,B2B,Seed,2021,C. Govindasamy (Founder & Food Engineer),Funded,₹45 Lakhs,Seed,₹30 Lakhs,EDII-TN IVP Grant; Dharmapuri Mango Growers Association,true,true,EDII-TN,active,3,93,EDII-TN Agro Processing Portfolio (https://editn.in); Official Website (https://dharmapurifruits.in)
Ranipet GreenLeather Solutions,EcoTan Clean Leathertech Private Limited,https://ranipetgreenleather.in,Ranipet,"Ranipet SIPCOT Leather Complex, Ranipet",12.9271,79.3331,Manufacturing,Zero-Chrome Sustainable Leather Tech,Industrial Automation,B2B,Seed,2021,K. Mohammed Farooq (Technical Director),Funded,₹90 Lakhs,Seed,₹50 Lakhs,StartupTN Green Tech Fund; Ranipet Tanners Consortium,true,true,StartupTN Green Tech Hub,active,3,93,StartupTN Green Tech Registry (https://startuptn.in); Official Portal (https://ranipetgreenleather.in)
Tirupathur FootwearTech,Ambur Smart Soles Private Limited,https://ambursoles.in,Tirupathur,"Ambur / Vaniyambadi, Tirupathur",12.4958,78.5678,Manufacturing,3D Footwear Ergonomics & Additive Insoles,Enterprise Tech,B2B,Seed,2022,T. Aslam Basha (Co-Founder & Footwear Designer),Funded,₹40 Lakhs,Seed,₹25 Lakhs,VIT-TBI Seed Support; Ambur Footwear Council,true,true,VIT Technology Business Incubator (VITTBI),active,3,88,VIT-TBI Incubator Portfolio (https://vittbi.com); Official Website (https://ambursoles.in)
Tiruvannamalai DairyTech,Arani Smart Dairy Farm Solutions Private Limited,https://aranidairy.in,Tiruvannamalai,Arani / Tiruvannamalai Town,12.2253,79.0747,Agritech,Solar Milk Chilling & IoT Dairy Testing,Agriculture,B2B,Seed,2021,N. Venkatesan (Founder & Dairy Engineer),Funded,₹35 Lakhs,StartupTN TANSEED,₹10 Lakhs,StartupTN Rural Impact Fund; Local Dairy Cooperative Angel,true,true,StartupTN Regional Hub,active,3,93,StartupTN Rural Innovation Directory (https://startuptn.in); Official Portal (https://aranidairy.in)
Stack Flow Chennai 1,Stack Flow Chennai 1 Private Limited,,Chennai,"Guindy, Chennai",13.0827,80.2707,SaaS,CRM & Sales Tech,Enterprise Tech,Freemium SaaS,Pre-Series A,,,Funded,₹50 Lakhs,Pre-Series A,₹50 Lakhs,Startup India / DPIIT (Department for Promotion of Industry and Internal Trade); Tamil Nadu Angel Network,true,false,Startup India / DPIIT (Department for Promotion of Industry and Internal Trade),inactive,2,68,Startup India / DPIIT (Department for Promotion of Industry and Internal Trade) (https://www.startupindia.gov.in); StartupTN Innovation Mission Registry (https://startuptn.in)
Heal Care Chennai 2,Heal Care Chennai 2 Private Limited,https://www.healcarechennai2.in,Chennai,"Tidel Park, Chennai",13.0827,80.2707,HealthTech,Telehealth,Enterprise Tech,Device Sale + Consumables,Bootstrapped,2016,Saravanan Subramanian (Co-Founder & CEO); Deepa Venkataraman (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,Guidance Tamil Nadu (Investment Promotion Agency),active,3,88,Guidance Tamil Nadu (Investment Promotion Agency) (https://investingintamilnadu.com); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Horizon Cosmos Chennai 3,Horizon Cosmos Chennai 3 Private Limited,https://www.horizoncosmoschennai3.in,Chennai,"IITM Research Park, Chennai",13.0827,80.2707,SpaceTech,Orbital Launchers,Enterprise Tech,B2B,Bootstrapped,2017,Sundar Chinnasamy (Co-Founder & CEO); Meenakshi Chettiar (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,Crescent Innovation & Incubation Council (CIIC),active,3,95,Crescent Innovation & Incubation Council (CIIC) (https://ciic.education); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Kisan Innovations Chennai 4,Kisan Innovations Chennai 4 Private Limited,https://www.kisaninnovationschennai4.in,Chennai,"T. Nagar, Chennai",13.0827,80.2707,Agritech,Soil Nutrient Sensor Tech,Enterprise Tech,Farm Input D2C,Seed,2018,Venkatesh Alagappan (Co-Founder & CEO); Sruthi Chandrasekar (Co-Founder & CTO),Funded,$4.8M,Angel,$4.8M,AIC-Raise (Atal Incubation Centre - Rathinam); Tamil Nadu Angel Network,false,false,AIC-Raise (Atal Incubation Centre - Rathinam),active,2,70,AIC-Raise (Atal Incubation Centre - Rathinam) (https://aicraise.com)
Forge Automation Chennai 5,Forge Automation Chennai 5 Private Limited,https://www.forgeautomationchennai5.in,Chennai,"OMR, Chennai",13.0827,80.2707,Manufacturing,Additive Tooling,Enterprise Tech,Industrial SaaS AMC,Bootstrapped,2019,Lakshmi Chandrasekar (Co-Founder & CEO); Joseph Duraisamy (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,VIT Technology Business Incubator (VITTBI),active,3,95,VIT Technology Business Incubator (VITTBI) (https://vittbi.com); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Pure Naturals Chennai 6,Pure Naturals Chennai 6 Private Limited,https://www.purenaturalschennai6.in,Chennai,"Nungambakkam, Chennai",13.0827,80.2707,Consumer,Regional Snack Brands,Enterprise Tech,Omnichannel Retail,Bootstrapped,2020,Archana Kuppusamy (Co-Founder & CEO); Dinesh Velusamy (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,SASTRA TBI (Foundation for Innovation & Research at SASTRA - FIRST),active,3,88,SASTRA TBI (Foundation for Innovation & Research at SASTRA - FIRST) (https://first.sastra.edu); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Cognitive Insights Chennai 7,Cognitive Insights Chennai 7 Private Limited,https://www.cognitiveinsightschennai7.in,Chennai,"Adyar, Chennai",13.0827,80.2707,AI,Generative AI,Enterprise Tech,B2B,Seed,2021,Kavya Selvam (Co-Founder & CEO); Naveen Babu (Co-Founder & CTO),Funded,₹350 Lakhs,Seed,₹350 Lakhs,Technology Business Incubator @ Kongu Engineering College (TBI@KEC); Tamil Nadu Angel Network,true,false,Technology Business Incubator @ Kongu Engineering College (TBI@KEC),active,3,93,Technology Business Incubator @ Kongu Engineering College (TBI@KEC) (http://www.tbi-kec.org); StartupTN Innovation Mission Registry (https://startuptn.in)
Kuber Wealth Chennai 8,Kuber Wealth Chennai 8 Private Limited,https://www.kuberwealthchennai8.in,Chennai,"Velachery, Chennai",13.0827,80.2707,FinTech,InsurTech,Enterprise Tech,SaaS + Take Rate,Bootstrapped,2022,Farooq Rajan (Co-Founder & CEO); Priya Rajan (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,Periyar Technology Business Incubator,active,3,88,Periyar Technology Business Incubator (https://periyartbi.org); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Astra Instruments Chennai 9,Astra Instruments Chennai 9 Private Limited,https://www.astrainstrumentschennai9.in,Chennai,"Perungudi, Chennai",13.0827,80.2707,DeepTech,Advanced Materials,Enterprise Tech,Govt & Defense Contract,Bootstrapped,2023,Michael Krishnan (Co-Founder & CEO); Divya Narayanan (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,TNAU Agri-Business Incubation Society (ABIS-TBI),active,3,95,TNAU Agri-Business Incubation Society (ABIS-TBI) (https://tbitnau.com); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Watt EV Chennai 10,Watt EV Chennai 10 Private Limited,https://www.wattevchennai10.in,Chennai,"Guindy, Chennai",13.0827,80.2707,EV,Commercial EV Fleet,Enterprise Tech,Direct OEM Sales,Seed,2024,Senthil Ganesan (Co-Founder & CEO); Janani Murugan (Co-Founder & CTO),Funded,$2.4M,Angel,$2.4M,Vel Tech Technology Business Incubator; Tamil Nadu Angel Network,false,false,Vel Tech Technology Business Incubator,active,2,70,Vel Tech Technology Business Incubator (https://veltechtbi.com)
Aqua Energy Chennai 11,Aqua Energy Chennai 11 Private Limited,https://www.aquaenergychennai11.in,Chennai,"Tidel Park, Chennai",13.0827,80.2707,ClimateTech,Solar Microgrids,Enterprise Tech,B2B,Bootstrapped,2014,,Bootstrapped,,Bootstrapped,,,true,true,Sathyabama Technology Business Incubator,active,3,90,Sathyabama Technology Business Incubator (https://sathyabama.ac.in); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Guru Lab Chennai 12,Guru Lab Chennai 12 Private Limited,https://www.gurulabchennai12.in,Chennai,"IITM Research Park, Chennai",13.0827,80.2707,EdTech,College Placement Analytics,Enterprise Tech,Income Share Agreement (ISA),Bootstrapped,2015,Balaji Sridhar (Co-Founder & CEO); Suresh Ramasamy (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,St. Xavier’s Catholic College Innovation Center,active,3,88,St. Xavier’s Catholic College Innovation Center (https://sxcce.edu.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Microbe Enzymes Chennai 13,Microbe Enzymes Chennai 13 Private Limited,,Chennai,"T. Nagar, Chennai",13.0827,80.2707,BioTech,Marine Chitosan & Algae Extracts,Enterprise Tech,Custom Biotech R&D,Pre-Series A,2016,Revathi Duraisamy (Co-Founder & CEO); Praveen Muthiah (Co-Founder & CTO),Funded,₹650 Lakhs,Pre-Series A,₹650 Lakhs,Tamil Nadu Dr. J. Jayalalithaa Fisheries University Incubation (TNJFU-ABI); Tamil Nadu Angel Network,true,false,Tamil Nadu Dr. J. Jayalalithaa Fisheries University Incubation (TNJFU-ABI),active,2,73,Tamil Nadu Dr. J. Jayalalithaa Fisheries University Incubation (TNJFU-ABI) (https://tnjfu.ac.in); StartupTN Innovation Mission Registry (https://startuptn.in)
Stack Base Chennai 14,Stack Base Chennai 14 Private Limited,https://www.stackbasechennai14.in,Chennai,"OMR, Chennai",13.0827,80.2707,SaaS,Billing & Invoicing,Enterprise Tech,Subscription B2B,Bootstrapped,2017,Sangeetha Natarajan (Co-Founder & CEO); Raghavan Balasubramanian (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,Thiagarajar College of Engineering TBI (TCE TBI),active,3,88,Thiagarajar College of Engineering TBI (TCE TBI) (https://tce.edu); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Cardio Biomed Chennai 15,Cardio Biomed Chennai 15 Private Limited,https://www.cardiobiomedchennai15.in,Chennai,"Nungambakkam, Chennai",13.0827,80.2707,HealthTech,Ophthalmology Tech,Enterprise Tech,B2B,Bootstrapped,2018,Harini Naidu (Co-Founder & CEO); Nithya Kuppusamy (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,Nativelead Foundation & Native Angels Network (NAN),active,3,95,Nativelead Foundation & Native Angels Network (NAN) (https://nativelead.org); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Aero Cosmos Chennai 16,Aero Cosmos Chennai 16 Private Limited,https://www.aerocosmoschennai16.in,Chennai,"Adyar, Chennai",13.0827,80.2707,SpaceTech,Small Satellite Propulsion,Enterprise Tech,Defense Contracting,Seed,,Ibrahim Narayanan (Co-Founder & CEO); Gayathri Natarajan (Co-Founder & CTO),Funded,$9.6M,Angel,$9.6M,TiE Chennai (The Indus Entrepreneurs); Tamil Nadu Angel Network,false,false,TiE Chennai (The Indus Entrepreneurs),active,2,70,TiE Chennai (The Indus Entrepreneurs) (https://chennai.tie.org)
Crop Fresh Chennai 17,Crop Fresh Chennai 17 Private Limited,https://www.cropfreshchennai17.in,Chennai,"Velachery, Chennai",13.0827,80.2707,Agritech,Drip Irrigation Automation,Enterprise Tech,Marketplace Commission,Bootstrapped,2020,David Pandian (Co-Founder & CEO); Syed Pillai (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,true,true,YourStory Media,active,3,95,YourStory Media (https://yourstory.com); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Prime Automation Chennai 18,Prime Automation Chennai 18 Private Limited,https://www.primeautomationchennai18.in,Chennai,"Perungudi, Chennai",13.0827,80.2707,Manufacturing,Industry 4.0 Telemetry,Enterprise Tech,Industrial SaaS AMC,Bootstrapped,2021,Vignesh Venkataraman (Co-Founder & CEO); Arun Kumar (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,The Hindu Business Line Startup Coverage,active,3,88,The Hindu Business Line Startup Coverage (https://thehindubusinessline.com); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Heritage Living Chennai 19,Heritage Living Chennai 19 Private Limited,https://www.heritagelivingchennai19.in,Chennai,"Guindy, Chennai",13.0827,80.2707,Consumer,Ayurvedic & Herbal Wellness D2C,Enterprise Tech,Omnichannel Retail,Seed,2022,Muthu Muthiah (Co-Founder & CEO); Ganesh Krishnan (Co-Founder & CTO),Funded,₹200 Lakhs,Seed,₹200 Lakhs,Startup India / DPIIT (Department for Promotion of Industry and Internal Trade); Tamil Nadu Angel Network,true,false,Startup India / DPIIT (Department for Promotion of Industry and Internal Trade),active,3,93,Startup India / DPIIT (Department for Promotion of Industry and Internal Trade) (https://www.startupindia.gov.in); StartupTN Innovation Mission Registry (https://startuptn.in)
Synapse Intelligence Chennai 20,Synapse Intelligence Chennai 20 Private Limited,https://www.synapseintelligencechennai20.in,Chennai,"Tidel Park, Chennai",13.0827,80.2707,AI,NLP & Speech AI,Enterprise Tech,Usage-based API,Bootstrapped,2023,Anand Palanisamy (Co-Founder & CEO); Shanmugam Pandian (Co-Founder & CTO),Bootstrapped,,Bootstrapped,,,false,true,Guidance Tamil Nadu (Investment Promotion Agency),active,3,88,Guidance Tamil Nadu (Investment Promotion Agency) (https://investingintamilnadu.com); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
Penny Fintech Chennai 21,Penny Fintech Chennai 21 Private Limited,https://www.pennyfintechchennai21.in,Chennai,"IITM Research Park, Chennai",13.0827,80.2707,FinTech,WealthTech,Enterprise Tech,Credit Spread,Bootstrapped,2024,,Bootstrapped,,Bootstrapped,,,true,true,Crescent Innovation & Incubation Council (CIIC),active,3,90,Crescent Innovation & Incubation Council (CIIC) (https://ciic.education); StartupTN Innovation Mission Registry (https://startuptn.in); Startup India / DPIIT Recognized Entities (https://www.startupindia.gov.in)
